V1;V2;V3;V4;V5;V6;V7;V8;n;var
0.0229693558466019;0.0223030560582853;0.0224800755750227;0.0224020462996107;0.14;0.13;18;11;250;0.15
0.0230442290246066;0.0228474024166335;0.022449978084257;0.0220984941308808;0.16;0.16;9;6;250;0.15
0.0242880086679605;0.0243531289825024;0.0234380967076284;0.0234609522154856;0.15;0.14;12;6;250;0.15
0.0224722667857755;0.0225122499660129;0.0223405205437345;0.0221745314790103;0.12;0.11;13;6;250;0.15
0.027226495913227;0.0272659714859995;0.0270104484774292;0.0259983261865085;0.14;0.12;11;6;250;0.15
0.0235579215837851;0.0233413191298024;0.0230162605365019;0.0233818445292371;0.12;0.13;15;5;250;0.15
0.0246751913398937;0.0245816441589269;0.0244331773444842;0.0234944888738853;0.11;0.13;12;6;250;0.15
0.0248994655878443;0.024519830761109;0.0248673873160686;0.024323754237469;0.1;0.1;12;6;250;0.15
0.0227943010995672;0.0229677498075;0.0225104422300779;0.0217635670232493;0.17;0.16;10;6;250;0.15
0.0222658649322653;0.0220350274379468;0.0224783689441168;0.0220638813233243;0.08;0.08;14;7;250;0.15
0.0273489430076016;0.0274545562111578;0.0272117723130231;0.0263643013526464;0.15;0.16;9;9;250;0.15
0.0230017274501499;0.0227123515262987;0.0222208179050775;0.0216760775747009;0.14;0.13;13;6;250;0.15
0.0234483523343252;0.0231943386464532;0.0231455701064949;0.0229278385717594;0.12;0.12;13;8;250;0.15
0.0217470440001653;0.0216744157409985;0.0214521257753293;0.0214368554809514;0.14;0.13;12;6;250;0.15
0.0224407510935969;0.0224531145237012;0.0220056468418941;0.0217956450598251;0.14;0.14;9;5;250;0.15
0.0217559792350764;0.021241309135534;0.0215353695887054;0.0211101223356817;0.12;0.12;11;16;250;0.15
0.0215131865686492;0.021481694753951;0.0213484501658921;0.0205319247477593;0.11;0.1;20;7;250;0.15
0.021409373233693;0.0214413794159303;0.0209849960979758;0.0210178859694488;0.1;0.11;14;6;250;0.15
0.0218017727009629;0.0215399198344095;0.0215726531360568;0.020972043365341;0.09;0.08;11;6;250;0.15
0.0248554288121477;0.0249854065070624;0.0245319579529941;0.0240001390454428;0.14;0.14;12;6;250;0.15
0.0231749830546057;0.0228700583798951;0.0228256555028915;0.0223670876525007;0.12;0.12;19;6;250;0.15
0.0246930850584191;0.0242917303785277;0.0242253077484006;0.0241944262862161;0.05;0.07;14;6;250;0.15
0.0222245485678336;0.021892098188428;0.0221024385057582;0.0212877874076427;0.14;0.12;14;6;250;0.15
0.0225932123995989;0.0225468748952955;0.0224798194084309;0.0216418222426706;0.11;0.11;21;8;250;0.15
0.0276092582198194;0.0277261758791451;0.0274985222492902;0.0267012252544265;0.14;0.13;16;6;250;0.15
0.0259101295441149;0.0256532074024664;0.0258808759429569;0.0255122616591908;0.1;0.09;20;8;250;0.15
0.0240847081247259;0.0242185702906191;0.0234758636812191;0.0239956764032599;0.13;0.11;16;11;250;0.15
0.0275926894906065;0.0274008479790462;0.0271096176298915;0.0262780219559525;0.15;0.16;12;6;250;0.15
0.0255497503755459;0.0254559041705541;0.0252771533807467;0.0251477854391395;0.13;0.13;17;8;250;0.15
0.0248361045681492;0.0248472147364888;0.0248090583694024;0.0240941495019491;0.12;0.11;14;7;250;0.15
0.0246611867307536;0.0248435543691887;0.0245407107083922;0.0232730198964334;0.09;0.09;11;6;250;0.15
0.0228857506120936;0.0228385972603136;0.0223621101682186;0.0219427044353522;0.14;0.13;13;6;250;0.15
0.0222554984120424;0.0221941161151759;0.0219181400670525;0.02155256870255;0.11;0.11;15;6;250;0.15
0.0245649821621887;0.0242545424221804;0.0242271780896418;0.0243252617666814;0.13;0.13;12;6;250;0.15
0.022500873900218;0.0224755087245902;0.0227948155202917;0.0219557482790102;0.08;0.08;15;7;250;0.15
0.0229578060537456;0.0229281066805742;0.0219524334756595;0.0225434025090581;0.11;0.1;14;14;250;0.15
0.0228404800657014;0.0228786799208963;0.0229934148679085;0.0222736052765076;0.11;0.08;18;7;250;0.15
0.026746280522829;0.0266575224126148;0.0263597791003879;0.0257901043665847;0.12;0.12;21;6;250;0.15
0.0217537475905095;0.0214421302320065;0.0213004761979554;0.0210104095121764;0.12;0.12;21;11;250;0.15
0.0238148549931238;0.0239119269700642;0.0234064964401392;0.0231032459699534;0.14;0.14;13;7;250;0.15
0.0241525373538251;0.0242544990440141;0.0237689054733751;0.0234510327153358;0.12;0.14;14;6;250;0.15
0.025589586562656;0.0256773758241683;0.0254045553621057;0.0247662336246662;0.13;0.13;19;6;250;0.15
0.0255101882765405;0.0253754037804386;0.0248229004246933;0.0248689471219159;0.11;0.1;11;6;250;0.15
0.023258733391003;0.0231447324381423;0.0228789152780313;0.0223145455102151;0.12;0.12;5;6;250;0.15
